,movie_title,sentiment,tomatometer_rating
4718,Somersault,positive,9
4719,Something in the Air,positive,9
4720,Something New,positive,7
4721,Something to Talk About,positive,4
4722,Something Wild,positive,10
4723,Something's Gotta Give,positive,8
4724,Sometimes They Come Back,positive,7
4725,Somewhere,positive,8
4726,Sommersby,positive,7
4727,Son of a Gun,positive,7
4728,Son of Frankenstein,positive,10
4729,Son of Rambow,positive,8
4730,Son of Saul,positive,10
4731,Son of the Pink Panther,positive,1
4732,Song Of The Sea,positive,10
4733,Song One,positive,4
4734,Song to Song,positive,5
4735,Songcatcher,positive,8
4736,Songs My Brothers Taught Me,positive,10
4737,Sonic the Hedgehog,positive,7
4738,Sophie's Choice,positive,8
4739,The Sorcerer's Apprentice,positive,5
4740,Sorority Row,positive,3
4741,Sorry to Bother You,positive,10
4742,Soul Food,positive,9
4743,Soul Man,positive,2
4744,Soul Power,positive,9
4745,Soul Surfer,positive,5
4746,Sound and Fury,positive,10
4747,Sound City,positive,10
4748,The Sound of Music,positive,9
4749,Sound of Noise,positive,10
4750,Soundwave,positive,9
4751,Source Code,positive,10
4752,"South Park: Bigger, Longer & Uncut",positive,9
4753,Southbound,positive,9
4754,Southland Tales,positive,4
4755,Southpaw,positive,6
4756,Southside With You,positive,10
4757,Soylent Green,positive,8
4758,Space Cowboys,positive,8
4759,Space Jam,positive,5
4760,Spaceballs,positive,6
4761,Spaceship Earth,positive,9
4762,The Spanish Prisoner,positive,9
4763,Spare Parts,positive,6
4764,Sparkle,positive,6
4765,Spartan,positive,7
4766,Spawn,positive,2
4767,Special,positive,6
4768,Species,positive,5
4769,Speed,positive,10
4770,Speed Racer,positive,5
4771,Speed Sisters,positive,10
4772,Spenser Confidential,positive,4
4773,Sphere,positive,2
4774,Spice World,positive,4
4775,Spider-Man: Far From Home,positive,10
4776,Spider-Man: Homecoming,positive,10
4777,Spider-Man: Into the Spider-Verse,positive,10
4778,Spider-Man,positive,10
4779,Spider-Man 2,positive,10
4780,Spider-Man 3,positive,7
4781,The Spiderwick Chronicles,positive,9
4782,Spies in Disguise,positive,8
4783,Spies Like Us,positive,4
4784,Spirit - Stallion of the Cimarron,positive,8
4785,Spirited Away,positive,10
4786,The SpongeBob SquarePants Movie,positive,7
4787,Spread,positive,3
4788,Spree,positive,7
4789,Spring,positive,9
4790,Spring Breakers,positive,7
4791,"Spring, Summer, Fall, Winter...and Spring",positive,10
4792,Springtime in a Small Town ,positive,9
4793,Sputnik,positive,9
4794,Spy,positive,10
4795,Spy Kids,positive,10
4796,Spy Kids 2: The Island of Lost Dreams,positive,8
4797,The Spy Who Loved Me,positive,9
4798,The Squid and the Whale,positive,10
4799,St. Elmo's Fire,positive,5
4800,St. Trinian's,positive,4
4801,St. Vincent,positive,8
4802,Stage Beauty,positive,7
4803,Stage Fright,positive,4
4804,Stake Land,positive,8
4805,Stalag 17,positive,10
4806,Stalingrad,positive,6
4807,Stand Clear Of The Closing Doors,positive,9
4808,Standard Operating Procedure,positive,8
4809,Standing in the Shadows of Motown,positive,10
4810,"Standing Up, Falling Down",positive,9
4811,Star Trek,positive,10
4812,Star Trek Beyond,positive,9
4813,Star Trek: First Contact,positive,10
4814,Star Trek II: The Wrath of Khan,positive,9
4815,Star Trek III - The Search for Spock,positive,8
4816,Star Trek: Insurrection,positive,6
4817,Star Trek Into Darkness,positive,9
4818,Star Trek IV - The Voyage Home,positive,9
4819,Star Trek - Nemesis,positive,4
4820,Star Trek VI - The Undiscovered Country,positive,9
4821,Star Wars: Episode IV - A New Hope,positive,10
4822,Star Wars: Episode I - The Phantom Menace,positive,6
4823,Star Wars: Episode II - Attack of the Clones,positive,7
4824,Star Wars: Episode III - Revenge of the Sith,positive,9
4825,Star Wars: Episode VI - Return of the Jedi,positive,9
4826,Star Wars: Episode VII - The Force Awakens,positive,10
4827,Star Wars: The Last Jedi,positive,10
4828,Stardust,positive,8
4829,Starfish,positive,9
4830,Starred Up,positive,10
4831,Starry Eyes,positive,8
4832,Starship Troopers,positive,7
4833,Starsky & Hutch,positive,7
4834,Starter for 10,positive,10
4835,Starting Out in the Evening,positive,9
4836,Startup.com,positive,10
4837,State and Main,positive,9
4838,The Statement,positive,3
4839,The Station Agent,positive,10
4840,Stay,positive,3
4841,Steal a Pencil for Me,positive,10
4842,Stealing Harvard,positive,1
4843,Steamboy,positive,6
4844,Steel City,positive,9
4845,Steel Magnolias,positive,7
4846,Steep,positive,6
4847,Step Into Liquid,positive,9
4848,Step Up 2 the Streets,positive,3
4849,Step Up 3,positive,5
4850,Step Up: All In,positive,5
4851,Step Up Revolution,positive,5
4852,Stephen King's 'The Langoliers',positive,6
4853,Steve Jobs,positive,9
4854,Stick It,positive,4
4855,Still Alice,positive,9
4856,Still Crazy,positive,8
4857,Still Mine,positive,10
4858,Still/Born,positive,7
4859,Stir of Echoes,positive,7
4860,Stolen,positive,7
4861,Stolen Summer,positive,4
4862,Stomp the Yard,positive,3
4863,Stone,positive,6
4864,Stoned,positive,2
4865,Stop-Loss,positive,7
4866,Stop Making Sense,positive,10
4867,Stories We Tell,positive,10
4868,Storks,positive,7
4869,Storytelling,positive,6
4870,Straight Outta Compton,positive,9
4871,The Straight Story,positive,10
4872,Straight Jacket,positive,5
4873,Stranded: I Have Come from a Plane That Crashed on the Mountains,positive,10
4874,Strange Brew,positive,8
4875,Strange Magic,positive,2
4876,Stranger by the Lake,positive,10
4877,Stranger Than Paradise,positive,10
4878,Strangerland,positive,5
4879,Stray Dolls,positive,8
4880,Streets of Fire,positive,7
4881,Striking Distance,positive,2
4882,Strong Island,positive,10
4883,Stronger,positive,10
4884,Stuart Little,positive,7
4885,Stuart Little 2,positive,9
4886,Stuck in Love,positive,6
4887,Stuck on You,positive,7
4888,The Stunt Man,positive,9
4889,Styx,positive,10
4890,Submarine,positive,9
4891,Sucker Punch,positive,3
4892,Sudden Impact,positive,6
4893,Suffragette,positive,8
4894,Sugar & Spice,positive,3
4895,Sukiyaki Western Django,positive,6
4896,Sully,positive,9
4897,Summer Wars ,positive,8
4898,Summer in February,positive,4
4899,Summer of Sam,positive,6
4900,A Summer's Tale,positive,10
4901,Sunday Bloody Sunday,positive,9
4902,Sunrise: A Song of Two Humans,positive,10
4903,Sunset Boulevard,positive,10
4904,Sunset Song,positive,9
4905,Sunshine,positive,8
4906,Sunshine Cleaning,positive,8
4907,Sunshine State,positive,9
4908,Sunshine Superman,positive,10
4909,Super,positive,5
4910,Super 8,positive,9
4911,Super Dark Times,positive,10
4912,Super Size Me,positive,10
4913,Super Troopers,positive,4
4914,Superbad,positive,9
4915,Supercop,positive,10
4916,Supercross,positive,1
4917,Superfly,positive,6
4918,Supergirl,positive,1
4919,Superman II,positive,9
4920,Man of Steel,positive,6
4921,Superman Returns,positive,8
4922,Superman,positive,10
4923,Supermensch: The Legend of Shep Gordon,positive,8
4924,Surf's Up,positive,8
4925,Surfwise,positive,10
4926,Survivor,positive,1
4927,Suspended Animation,positive,6
4928,Suzi Q,positive,10
4929,Swallow,positive,9
4930,S.W.A.T.,positive,5
4931,Sweeney Todd: The Demon Barber of Fleet Street,positive,9
4932,Sweet Bean ,positive,9
4933,Sweet Home Alabama,positive,4
4934,Sweet Land,positive,9
4935,Sweet Smell of Success,positive,10
4936,Sweet Virginia,positive,8
4937,Sweetheart,positive,10
4938,Swimming Pool,positive,9
4939,Swimming with Men,positive,6
4940,Swing Vote,positive,4
4941,Swingers,positive,9
4942,Swinging Safari,positive,8
4943,Swiss Army Man,positive,8
4944,The Sword in the Stone,positive,7
4945,Sword of Trust,positive,10
4946,Swordfish,positive,3
4947,Sydney White,positive,4
4948,Sympathy for Delicious,positive,4
4949,Synchronicity,positive,6
4950,"Synecdoche, New York",positive,7
4951,Syriana,positive,8
4952,T2 Trainspotting,positive,9
4953,Table 19,positive,3
4954,Tabloid,positive,10
4955,Tadpole,positive,8
4956,Tag,positive,6
4957,Tai Chi Zero,positive,7
4958,The Tailor of Panama,positive,8
4959,Take Me Home Tonight,positive,3
4960,Take Me to the River,positive,8
4961,Take Shelter,positive,10
4962,Take the Lead,positive,5
4963,Take This Waltz,positive,8
4964,Taken,positive,6
4965,Taken 2,positive,3
4966,Takers,positive,3
4967,Taking Lives,positive,3
4968,Taking Woodstock,positive,5
4969,The Tale of Despereaux,positive,6
4970,Tale of Tales ,positive,9
4971,The Talent Given Us,positive,6
4972,Tales from the Crypt Presents Bordello of Blood,positive,2
4973,Tales From the Script,positive,8
4974,Talk Radio,positive,9
4975,Talk to Her,positive,10
4976,Talk to Me,positive,9
4977,Talladega Nights: The Ballad of Ricky Bobby,positive,8
4978,Tallulah,positive,9
4979,Tamara,positive,4
4980,Tammy,positive,3
4981,Tammy's Always Dying,positive,8
4982,Tampopo,positive,10
4983,Tangerine,positive,10
4984,Tangerines,positive,9
4985,Tangled,positive,9
4986,Tank Girl,positive,5
4987,Tape,positive,8
4988,Tape,positive,7
4989,Tarzan,positive,9
4990,Taxi Driver,positive,10
4991,Taxi to the Dark Side,positive,10
4992,Teacher's Pet,positive,8
4993,Fah talai jone ,positive,8
4994,Tears of the Sun,positive,4
4995,Ted,positive,7
4996,Ted Bundy,positive,5
4997,Teen Spirit,positive,8
4998,Teen Titans Go! To the Movies,positive,10
4999,Teenage,positive,8
5000,Teenage Mutant Ninja Turtles: Out of the Shadows,positive,4
5001,Teenage Mutant Ninja Turtles: The Movie,positive,5
5002,Teeth,positive,9
5003,Tehran Taboo,positive,10
5004,Telstar ,positive,9
5005,The Temp,positive,3
5006,The Tempest,positive,4
5007,Temple Grandin,positive,10
5008,The Tenant,positive,9
5009,Tender Mercies,positive,9
5010,Tequila Sunrise,positive,6
5011,Terminal Velocity,positive,2
5012,The Terminator,positive,10
5013,Terminator 2: Judgment Day,positive,10
5014,Terminator 3 - Rise of the Machines,positive,7
5015,Terminator Salvation,positive,4
5016,Terminator: Dark Fate,positive,8
5017,Terri,positive,9
5018,Terribly Happy ,positive,9
5019,Tesla,positive,7
5020,Tess,positive,9
5021,Testament Of Youth,positive,9
5022,Texas Chainsaw Massacre: The Next Generation,positive,2
5023,Texas Killing Fields,positive,4
5024,Thank You for Smoking,positive,9
5025,Thanks For Sharing,positive,6
5026,That Obscure Object of Desire,positive,10
5027,That Sugar Film,positive,7
5028,That Summer,positive,9
5029,That Thing You Do!,positive,10
5030,That's My Boy,positive,3
5031,The Amateurs  ,positive,2
5032,The Cake Eaters,positive,7
5033,The Company Men,positive,7
5034,The Croods,positive,8
5035,The Debut,positive,8
5036,The Fall,positive,7
5037,The Great Mouse Detective,positive,9
5038,The Heart of the Game,positive,9
5039,Professione: reporter ,positive,9
5040,The Romantics,positive,2
5041,The Secret of Kells,positive,10
5042,The Secret of Roan Inish,positive,10
5043,The Social Network,positive,10
5044,The Tigger Movie,positive,7
5045,The Warrior's Way,positive,4
5046,The 100-Year-Old Man Who Climbed Out the Window and Disappeared,positive,7
5047,The 15:17 to Paris,positive,3
5048,The 24th,positive,8
5049,The 9th Life of Louis Drax,positive,4
5050,The Accountant,positive,6
5051,The Adventures of Buckaroo Banzai,positive,7
5052,The Adventures of Tintin,positive,8
5053,The African Queen,positive,10
5054,The Aftermath,positive,3
5055,The Age of Adaline,positive,6
5056,The Air I Breathe,positive,2
5057,The Amazing Spider-Man,positive,8
5058,The Amazing Spider-Man 2,positive,6
5059,The American,positive,7
5060,The American Meme,positive,10
5061,The Amityville Horror,positive,3
5062,The Angels' Share,positive,9
5063,The Angry Birds Movie,positive,5
5064,The Angry Birds Movie 2,positive,8
5065,The Apparition ,positive,8
5066,The Arbor,positive,10
5067,The Armstrong Lie,positive,9
5068,The Art of Self-Defense,positive,9
5069,The Art of the Steal,positive,5
5070,The Artist,positive,10
5071,The Assassin,positive,9
5072,The Attack,positive,9
5073,The Awakening,positive,7
5074,The Babadook,positive,10
5075,The Babymakers,positive,1
5076,The Babysitter,positive,8
5077,The Bag Man,positive,2
5078,The Battle of Algiers ,positive,10
5079,The Beaver,positive,7
5080,The Beguiled,positive,8
5081,The Belko Experiment,positive,6
5082,The Benefactor,positive,3
5083,The Best Exotic Marigold Hotel,positive,8
5084,The Best Man Holiday,positive,8
5085,The Best of Enemies,positive,6
5086,The Best Of Me,positive,2
5087,The Better Angels,positive,5
5088,The BFG,positive,8
5089,The Big Kahuna,positive,8
5090,The Big Lebowski,positive,9
5091,The Big Short,positive,9
5092,The Big Sick,positive,10
5093,The Big Year,positive,5
5094,The Bishop's Wife,positive,9
5095,The Black Panthers: Vanguard Of The Revolution,positive,10
5096,The Blackcoat's Daughter ,positive,8
5097,The Blob,positive,7
5098,The Blob,positive,7
5099,The Body Remembers When the World Broke Open,positive,10
5100,The Book of Eli,positive,5
5101,The Book of Life,positive,9
5102,The Book Thief,positive,5
5103,The Bookshop,positive,6
5104,The Boss,positive,3
5105,The Bourne Legacy,positive,6
5106,The Boxer,positive,9
5107,The Boxtrolls,positive,8
5108,The Boy And The Beast ,positive,10
5109,The Boy Next Door,positive,2
5110,The Boy Who Harnessed the Wind,positive,9
5111,The Boys and Girl from County Clare,positive,5
5112,The Brand New Testament ,positive,9
5113,The Breadwinner,positive,10
5114,The Breaker Upperers,positive,9
5115,The Brink,positive,9
5116,The Broken Circle Breakdown,positive,9
5117,The Brother from Another Planet,positive,9
5118,The 'Burbs,positive,6
5119,The Bye Bye Man,positive,2
5120,The Cabin in the Woods,positive,10
5121,The Cabinet of Dr. Caligari ,positive,10
5122,The Calling,positive,6
5123,The Camden 28,positive,9
5124,The Canyons,positive,3
5125,The Captive,positive,4
5126,The Case for Christ,positive,6
5127,The Castle,positive,9
5128,The Cat o' Nine Tails ,positive,9
5129,The Cat Returns,positive,10
5130,The Catcher Was A Spy,positive,4
5131,The Cell,positive,5
5132,The Changeover,positive,7
5133,The Childhood of a Leader,positive,9
5134,The Choice,positive,2
5135,The Christmas Chronicles,positive,7
5136,The Circle,positive,2
5137,The Clapper,positive,3
5138,The Class,positive,10
5139,The Cleanse,positive,9
5140,The Cobbler,positive,2
5141,The Color Wheel,positive,8
5142,The Comedian,positive,3
5143,The Comedy,positive,5
5144,The Command ,positive,7
5145,The Commune ,positive,8
5146,The Commuter,positive,6
5147,The Congress,positive,8
5148,The Conjuring,positive,9
5149,The Conjuring 2,positive,9
5150,The Connection,positive,8
5151,The Conquest,positive,8
5152,The Conspirator,positive,6
5153,The Counselor,positive,4
5154,The Counterfeiters,positive,10
5155,The Crash Reel,positive,10
5156,The Current War: Director's Cut,positive,7
5157,The Dalai Lama: Scientist,positive,9
5158,The Danish Girl,positive,7
5159,The Dark Horse,positive,10
5160,The Dark Knight,positive,10
5161,The Dark Knight Rises,positive,9
5162,The Darkest Hour,positive,2
5163,The Darkness,positive,1
5164,The Dead Don't Die,positive,6
5165,The Dead Lands,positive,7
5166,The Deal,positive,3
5167,The Death and Life of John F. Donovan,positive,3
5168,The Death and Life of Marsha P. Johnson,positive,10
5169,The Death of Mr. Lazarescu,positive,10
5170,The Deep Blue Sea,positive,9
5171,The Deer Hunter,positive,10
5172,The Descendants,positive,9
5173,The Devil Wears Prada,positive,8
5174,The Devil's Candy,positive,10
5175,The Devil's Miner,positive,10
5176,The Diary Of A Teenage Girl,positive,10
5177,The Dictator,positive,6
5178,The Dilemma,positive,3
5179,The Dirt,positive,4
5180,The Disappearance of Eleanor Rigby: Them,positive,7
5181,The Disaster Artist,positive,10
5182,The Discovery,positive,5
5183,The Divine Order ,positive,9
5184,The Diving Bell and the Butterfly,positive,10
5185,The Dog,positive,10
5186,The Double,positive,9
5187,The Dresser,positive,10
5188,The Dressmaker,positive,6
5189,The Drop,positive,9
5190,The DUFF,positive,8
5191,The Duke Of Burgundy,positive,10
5192,The Eagle Huntress,positive,10
5193,The Earrings of Madame De... ,positive,10
5194,The East,positive,8
5195,The Edge of Seventeen,positive,10
5196,The Edukators,positive,8
5197,The Elephant Queen,positive,10
5198,The End Of The Tour,positive,10
5199,The Endless,positive,10
5200,The Escape,positive,8
5201,The Exception ,positive,8
5202,The Expendables,positive,5
5203,The Expendables 2,positive,7
5204,The Expendables 3,positive,4
5205,The Exterminating Angel ,positive,10
5206,The Face of Love,positive,5
5207,The Falling,positive,8
5208,The Farewell,positive,10
5209,The Fate of the Furious,positive,7
5210,The Fault In Our Stars,positive,9
5211,The Favourite,positive,10
5212,The Fifth Estate,positive,4
5213,The 5th Wave,positive,2
5214,The Fight,positive,10
5215,The Fighter,positive,10
5216,The Final Girls,positive,8
5217,The Final Member,positive,10
5218,The Final Year,positive,9
5219,The Finest Hours,positive,7
5220,The First Monday in May,positive,8
5221,The Fits,positive,10
5222,The Five-Year Engagement,positive,7
5223,The Flintstones,positive,3
5224,The Florida Project,positive,10
5225,The Flower of My Secret ,positive,9
5226,The Fog,positive,8
5227,The Forbidden Room,positive,10
5228,The Foreigner,positive,7
5229,The Forger,positive,1
5230,The Forgiveness of Blood,positive,9
5231,The Founder,positive,9
5232,The Fountain,positive,6
5233,The Four Times ,positive,10
5234,The Fox & the Child,positive,6
5235,The Frighteners,positive,7
5236,The Frisco Kid,positive,6
5237,The Frozen Ground,positive,7
5238,The Fundamentals of Caring,positive,8
5239,The Galapagos Affair: Satan Came To Eden,positive,9
5240,The Gambler,positive,5
5241,The Game Plan,positive,3
5242,"The Gangster, the Cop, the Devil",positive,10
5243,The Gatekeepers,positive,10
5244,The Gentlemen,positive,8
5245,The German Doctor,positive,8
5246,The Ghost of Peter Sellers,positive,10
5247,The Gift,positive,10
5248,The Girl in the Spider's Web,positive,4
5249,The Girl Who Leapt Through Time,positive,9
5250,The Girl With All the Gifts,positive,9
5251,The Girl with the Dragon Tattoo,positive,9
5252,The Girl with the Dragon Tattoo,positive,9
5253,The Giver,positive,4
5254,The Glass Shield,positive,7
5255,The Gleaners and I,positive,10
5256,The Go-Getter,positive,5
5257,The Gold Rush,positive,10
5258,The Golden Dream ,positive,9
5259,The Golem,positive,9
5260,The Good Dinosaur,positive,8
5261,The Good Lie,positive,9
5262,"The Good, the Bad and the Ugly",positive,10
5263,The Gospel of John,positive,4
5264,The Grace Card,positive,4
5265,The Grand Budapest Hotel,positive,10
5266,The Grand Seduction,positive,6
5267,The Grandmaster,positive,8
5268,The Great Beauty,positive,10
5269,The Great Buster: A Celebration,positive,10
5270,The Great Escape,positive,10
5271,The Great Gatsby,positive,5
5272,The Great Hack,positive,9
5273,The Great Train Robbery,positive,8
5274,The Great Wall,positive,4
5275,The Greatest Showman,positive,6
5276,The Green Butchers,positive,7
5277,The Green Prince,positive,8
5278,The Grey,positive,8
5279,The Grinch,positive,7
5280,The Grudge,positive,3
5281,The Guard,positive,10
5282,The Guardian,positive,4
5283,The Guardians ,positive,10
5284,The Guernsey Literary and Potato Peel Pie Society,positive,9
5285,The Guilty ,positive,10
5286,The Half of It,positive,10
5287,The Handmaiden ,positive,10
5288,The Hangover Part II,positive,4
5289,The Hangover Part III,positive,3
5290,The Happy Prince,positive,8
5291,The Happytime Murders,positive,3
5292,The Harmonists,positive,9
5293,The Harvest,positive,8
5294,The Hate U Give,positive,10
5295,The Heartbreak Kid,positive,3
5296,The Heat,positive,7
5297,The Help,positive,8
5298,The Hero,positive,8
5299,The High Note,positive,8
5300,The Highwaymen,positive,6
5301,The Hobbit: The Battle of the Five Armies,positive,6
5302,The Hobbit: The Desolation of Smaug,positive,8
5303,The Holiday,positive,5
5304,The Hollars,positive,5
5305,The Homesman,positive,9
5306,The Host,positive,10
5307,The House,positive,3
5308,The House of the Spirits,positive,4
5309,The House That Jack Built,positive,6
5310,The House with a Clock in Its Walls,positive,7
5311,The Housemaid,positive,7
5312,The Human Centipede III ,positive,2
5313,The Hummingbird Project,positive,6
5314,The Hundred-Foot Journey,positive,7
5315,The Hunger,positive,6
5316,The Hunger Games,positive,9
5317,The Hunger Games: Catching Fire,positive,10
5318,The Hunt,positive,6
5319,The Hunting Ground,positive,10
5320,The Hunting of the President,positive,8
5321,The Hurricane Heist,positive,5
5322,The Hurt Locker,positive,10
5323,The Hustle,positive,2
5324,The Iceman,positive,7
5325,The Identical,positive,1
5326,The Ides of March,positive,9
5327,The Illusionist ,positive,10
5328,The Imaginarium of Doctor Parnassus,positive,7
5329,The Immigrant,positive,9
5330,The Impossible,positive,9
5331,The Imposter,positive,10
5332,The Inbetweeners,positive,6
5333,The Incredible Burt Wonderstone,positive,4
5334,The Incredible Hulk,positive,7
5335,The Incredible Jessica James,positive,9
5336,The Inevitable Defeat of Mister & Pete,positive,9
5337,The Infiltrator,positive,8
5338,The Infiltrators,positive,9
5339,The Innkeepers,positive,8
5340,The Insult ,positive,9
5341,The Intern,positive,7
5342,The Interrupters,positive,10
5343,The Intervention,positive,8
5344,The Interview,positive,6
5345,The Intouchables,positive,8
5346,The Intruder,positive,4
5347,The Inventor: Out for Blood in Silicon Valley,positive,8
5348,The Invisible War,positive,10
5349,The Invisible Woman,positive,8
5350,The Invitation,positive,9
5351,The Irishman,positive,10
5352,The Iron Ladies,positive,6
5353,The Iron Lady,positive,6
5354,The Island President,positive,10
5355,The Journey,positive,7
5356,The Judge,positive,5
5357,The Jungle Book,positive,10
5358,"The Karate Kid, Part III",positive,2
5359,The Kid Who Would Be King,positive,9
5360,The Kid with a Bike,positive,10
5361,The Kill Team,positive,8
5362,The Killer Inside Me,positive,6
5363,The Kindness of Strangers,positive,2
5364,The King,positive,8
5365,The King Is Alive,positive,7
5366,The Kingdom,positive,6
5367,The Kingdom of Dreams and Madness,positive,10
5368,The Kings of Summer,positive,8
5369,The King's Speech,positive,10
5370,The Kissing Booth,positive,2
5371,The Kitchen,positive,3
5372,The Knight Before Christmas,positive,8
5373,The Lady From Shanghai,positive,9
5374,The Lady In The Van,positive,9
5375,The Land of Steady Habits,positive,9
5376,The Last 5 Years,positive,7
5377,The Last Black Man in San Francisco,positive,10
5378,The Last Days On Mars,positive,2
5379,The Last Dragon,positive,6
5380,The Last Face,positive,1
5381,The Last Full Measure,positive,6
5382,The Last Laugh,positive,6
5383,The Last Man On The Moon,positive,10
5384,The Last of the Unjust,positive,10
5385,The Last Seduction,positive,10
5386,The Last Thing He Wanted,positive,1
5387,The Last Waltz,positive,10
5388,The Last Word,positive,5
5389,The Lazarus Effect,positive,2
5390,The Legacy of a Whitetail Deer Hunter,positive,4
5391,The Legend of Cocaine Island,positive,8
5392,The Legend of Tarzan,positive,4
5393,The Lego Batman Movie,positive,10
5394,The LEGO Movie,positive,10
5395,The LEGO Movie 2: The Second Part,positive,9
5396,The Leisure Seeker,positive,4
5397,The Leopard,positive,10
5398,The Letters,positive,3
5399,The Life and Times of Hank Greenberg,positive,10
5400,The Light Between Oceans,positive,7
5401,The Lighthouse,positive,10
5402,The Limehouse Golem,positive,8
5403,The Lion King,positive,10
5404,The Lion King,positive,6
5405,The Little Hours,positive,8
5406,The Little Mermaid,positive,10
5407,The Little Stranger,positive,7
5408,The Lives of Others,positive,10
5409,The Lodgers,positive,6
5410,The Lone Ranger,positive,4
5411,The Loneliest Planet,positive,8
5412,The Lonely Island Presents: The Unauthorized Bash Brothers Experience,positive,10
5413,The Look of Love,positive,6
5414,Dr Seuss' The Lorax,positive,6
5415,The Lord of the Rings: The Fellowship of the Ring,positive,10
5416,The Lord of the Rings: The Return of the King,positive,10
5417,The Lord of the Rings: The Two Towers,positive,10
5418,The Lost City of Z,positive,9
5419,The Lost Husband,positive,6
5420,The Love Punch,positive,3
5421,The Love Witch,positive,10
5422,The Loved Ones,positive,10
5423,The Lovers And The Despot,positive,8
5424,The Lucky One,positive,3
5425,The Lunchbox,positive,10
5426,The Machine,positive,8
5427,The Magic of Belle Isle,positive,3
5428,The Magnificent Seven,positive,7
5429,The Man From London ,positive,7
5430,The Man From U.N.C.L.E.,positive,7
5431,The Man on the Train ,positive,10
5432,The Man Who Invented Christmas,positive,8
5433,The Man Who Killed Don Quixote,positive,7
5434,The Man Who Knew Too Much,positive,9
5435,The Martian,positive,10
5436,The Master,positive,9
5437,The Maze Runner,positive,7
5438,The Meddler,positive,9
5439,The Meg,positive,5
5440,The Meyerowitz Stories ,positive,10
5441,The Midwife ,positive,9
5442,The Mighty Macs,positive,5
5443,The Miracle Season,positive,6
5444,The Missing Picture,positive,10
5445,The Mole Agent,positive,10
5446,The Monster,positive,9
5447,The Monuments Men,positive,4
5448,The Motel Life,positive,8
5449,The Motorcycle Diaries,positive,9
5450,The Mountain Between Us,positive,4
5451,The Mummy,positive,2
5452,The Muppets,positive,10
5453,The Music Never Stopped,positive,7
5454,The Music of Strangers: Yo-Yo Ma and the Silk Road Ensemble,positive,9
5455,The Mustang,positive,10
5456,The Naked Gun 33 1/3: The Final Insult,positive,6
5457,The Naked Gun: From the Files of Police Squad!,positive,9
5458,The Neon Demon,positive,6
5459,The Neverending Story,positive,9
5460,The New Girlfriend,positive,9
5461,The New Romantic,positive,7
5462,The Nice Guys,positive,10
5463,The Night Before,positive,7
5464,The Night Clerk,positive,4
5465,The Night Eats the World ,positive,9
5466,The Nines,positive,7
5467,The Normal Heart,positive,10
5468,The Nun,positive,3
5469,The Nutcracker and the Four Realms,positive,4
5470,The Oath,positive,7
5471,The Occupant ,positive,7
5472,The Old Man & the Gun,positive,10
5473,The One,positive,2
5474,The One I Love,positive,9
5475,The Oogieloves in The Big Balloon Adventure,positive,4
5476,The Order,positive,1
5477,The Order of Myths,positive,10
5478,The Orphanage,positive,9
5479,The Other Lamb,positive,8
5480,The Other Side of the Door,positive,4
5481,The Other Side of the Wind,positive,9
5482,The Other Woman,positive,3
5483,The Out-of-Towners,positive,3
5484,The Outpost,positive,10
5485,The Outsider,positive,2
5486,The Outsider,positive,5
5487,The Overnight,positive,9
5488,The Overnighters,positive,10
5489,The Pale Door,positive,6
5490,The Paperboy,positive,5
5491,The Party,positive,9
5492,The Patience Stone,positive,9
5493,The Peanut Butter Falcon,positive,10
5494,The Peanuts Movie,positive,9
5495,The Perfect Date,positive,7
5496,The Perfect Guy,positive,2
5497,The Perfection,positive,8
5498,The Perks of Being a Wallflower,positive,9
5499,The Phenom,positive,8
5500,The Photograph,positive,8
5501,The Piano Tuner of Earthquakes,positive,5
5502,The Pirates! Band of Misfits,positive,9
5503,The Place Beyond The Pines,positive,8
5504,The Platform ,positive,8
5505,The Polka King,positive,7
5506,The Pool,positive,10
5507,The Possession,positive,4
5508,The Possession of Hannah Grace,positive,2
5509,The Post,positive,9
5510,The Princess Switch,positive,8
5511,The Program,positive,7
5512,The Promise,positive,6
5513,Kahlil Gibran's The Prophet,positive,7
5514,The Public,positive,7
5515,The Puffy Chair,positive,8
5516,The Punk Singer,positive,10
5517,The Purge,positive,5
5518,The Purge: Election Year,positive,6
5519,The Quake ,positive,9
5520,The Queen,positive,10
5521,The Queen of Versailles,positive,10
5522,The Quiet,positive,3
5523,The Quiet One,positive,7
5524,The Raid 2,positive,9
5525,The Raid: Redemption,positive,9
5526,The Railway Man,positive,7
5527,The Red Sea Diving Resort,positive,3
5528,The Red Turtle ,positive,10
5529,The Red Violin ,positive,8
5530,The Reluctant Fundamentalist,positive,6
5531,The Rental,positive,8
5532,The Rescuers,positive,9
5533,The Revenant,positive,8
5534,The Rewrite,positive,7
5535,The Rhythm Section,positive,3
5536,The Rider,positive,10
5537,The Rite,positive,3
5538,The Ritual,positive,8
5539,The River,positive,10
5540,The Rocket,positive,10
5541,The Rocky Horror Picture Show: Let's Do the Time Warp Again,positive,3
5542,The Roommate,positive,1
5543,The Rover,positive,7
5544,The Royal Tenenbaums,positive,9
5545,The Rules of the Game ,positive,10
5546,The Rundown,positive,7
5547,The Runner,positive,3
5548,The Sacrifice,positive,9
5549,The Salt of the Earth,positive,10
5550,The Salvation,positive,8
5551,The Sapphires,positive,10
5552,The Science of Sleep,positive,8
